2026-01-12 17:39:20 | INFO     | log_config      | 全局日志配置初始化完成
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余3.2秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余3.1秒
2026-01-12 17:40:52 | DEBUG    | audio_recorder  | 音频采集进度：39%（第31/78个数据块），剩余3.1秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余3.1秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余3.0秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余3.0秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.9秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.8秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.8秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.7秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.6秒
2026-01-12 17:40:52 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.6秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.5秒
2026-01-12 17:40:53 | DEBUG    | audio_recorder  | 音频采集进度：52%（第41/78个数据块），剩余2.4秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.4秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.4秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.3秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.2秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.2秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.1秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.1秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余2.0秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.9秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.9秒
2026-01-12 17:40:53 | DEBUG    | audio_recorder  | 音频采集进度：65%（第51/78个数据块），剩余1.8秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.8秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.7秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.7秒
2026-01-12 17:40:53 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.6秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.5秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.5秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.4秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.4秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.3秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.2秒
2026-01-12 17:40:54 | DEBUG    | audio_recorder  | 音频采集进度：78%（第61/78个数据块），剩余1.2秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.2秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.1秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.0秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余1.0秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.9秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.8秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.8秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.7秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.6秒
2026-01-12 17:40:54 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.6秒
2026-01-12 17:40:55 | DEBUG    | audio_recorder  | 音频采集进度：91%（第71/78个数据块），剩余0.5秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.5秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.5秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.4秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.3秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.3秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.2秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.1秒
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 4 次测试录制状态：正在录制：剩余0.1秒
2026-01-12 17:40:55 | INFO     | audio_recorder  | 录制正常完成，开始保存音频文件至：./voice_dataset\pyd\test_4_1768210849.wav
2026-01-12 17:40:55 | SUCCESS  | audio_recorder  | 音频文件保存成功：./voice_dataset\pyd\test_4_1768210849.wav（文件大小：159744 字节）
2026-01-12 17:40:55 | DEBUG    | audio_recorder  | 开始释放PyAudio音频资源（停止流+关闭流+终止实例）
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」刷新测试文件列表：目标文件4个，非目标文件0个
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」更新测试文本为打乱后列表的第 5 条标准文本
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」当前测试进度：第 5 条 / 共 5 条
2026-01-12 17:40:55 | INFO     | test_window     | 用户「pyd」将测试序号从 4 切换为 5
2026-01-12 17:40:55 | WARNING  | test_window     | 用户「pyd」第 5 次测试音频录制被取消
2026-01-12 17:40:55 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：录制完成：已保存文件
2026-01-12 17:40:55 | DEBUG    | audio_recorder  | 音频流已停止并关闭
2026-01-12 17:40:55 | DEBUG    | audio_recorder  | PyAudio实例已终止
2026-01-12 17:40:55 | DEBUG    | audio_recorder  | 音频录制线程资源释放完成，录制状态重置为False
2026-01-12 17:40:56 | INFO     | audio_recorder  | 音频录制线程初始化完成
  保存路径：./voice_dataset\pyd\test_5_1768210856.wav
  录制时长：4 秒
  采样率：16000 Hz
  声道数：1
  采样格式：8（paInt16对应16位深度）
2026-01-12 17:40:56 | INFO     | test_window     | 用户「pyd」开始录制第 5 次测试音频，保存路径：./voice_dataset\pyd\test_5_1768210856.wav，时长：4 秒
2026-01-12 17:40:56 | INFO     | audio_recorder  | 开始初始化PyAudio实例并创建音频输入流
2026-01-12 17:40:56 | DEBUG    | audio_recorder  | PyAudio实例初始化成功，音频流已打开（数据块大小：1024）
2026-01-12 17:40:56 | INFO     | audio_recorder  | 开始音频采集，总数据块数：62，预计录制4秒
2026-01-12 17:40:56 | DEBUG    | audio_recorder  | 音频采集进度：1%（第1/62个数据块），剩余4.0秒
2026-01-12 17:40:56 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余4.0秒
2026-01-12 17:40:56 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.9秒
2026-01-12 17:40:56 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.9秒
2026-01-12 17:40:56 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.8秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.7秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.7秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.6秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.6秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.5秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.4秒
2026-01-12 17:40:57 | DEBUG    | audio_recorder  | 音频采集进度：17%（第11/62个数据块），剩余3.4秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.4秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.3秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.2秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.2秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.1秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.0秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余3.0秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.9秒
2026-01-12 17:40:57 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.8秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.8秒
2026-01-12 17:40:58 | DEBUG    | audio_recorder  | 音频采集进度：33%（第21/62个数据块），剩余2.7秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.7秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.7秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.6秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.5秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.5秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.4秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.3秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.3秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.2秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.1秒
2026-01-12 17:40:58 | DEBUG    | audio_recorder  | 音频采集进度：50%（第31/62个数据块），剩余2.1秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.1秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.0秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余2.0秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.9秒
2026-01-12 17:40:58 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.8秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.8秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.7秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.6秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.6秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.5秒
2026-01-12 17:40:59 | DEBUG    | audio_recorder  | 音频采集进度：66%（第41/62个数据块），剩余1.4秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.4秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.4秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.3秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.2秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.2秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.1秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.1秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余1.0秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.9秒
2026-01-12 17:40:59 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.9秒
2026-01-12 17:41:00 | DEBUG    | audio_recorder  | 音频采集进度：82%（第51/62个数据块），剩余0.8秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.8秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.7秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.7秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.6秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.5秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.5秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.4秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.4秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.3秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.2秒
2026-01-12 17:41:00 | DEBUG    | audio_recorder  | 音频采集进度：98%（第61/62个数据块），剩余0.2秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.2秒
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：正在录制：剩余0.1秒
2026-01-12 17:41:00 | INFO     | audio_recorder  | 录制正常完成，开始保存音频文件至：./voice_dataset\pyd\test_5_1768210856.wav
2026-01-12 17:41:00 | SUCCESS  | audio_recorder  | 音频文件保存成功：./voice_dataset\pyd\test_5_1768210856.wav（文件大小：126976 字节）
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」刷新测试文件列表：目标文件5个，非目标文件0个
2026-01-12 17:41:00 | DEBUG    | audio_recorder  | 开始释放PyAudio音频资源（停止流+关闭流+终止实例）
2026-01-12 17:41:00 | DEBUG    | test_window     | 从非目标用户「chw」收集到 10 个wav文件
2026-01-12 17:41:00 | DEBUG    | audio_recorder  | 音频流已停止并关闭
2026-01-12 17:41:00 | DEBUG    | audio_recorder  | PyAudio实例已终止
2026-01-12 17:41:00 | DEBUG    | audio_recorder  | 音频录制线程资源释放完成，录制状态重置为False
2026-01-12 17:41:00 | DEBUG    | test_window     | 从非目标用户「crz」收集到 18 个wav文件
2026-01-12 17:41:00 | SUCCESS  | test_window     | 用户「pyd」成功获取 5 个非目标被试音频文件（需求5个）
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」刷新测试文件列表：目标文件5个，非目标文件5个
2026-01-12 17:41:00 | INFO     | test_window     | 用户「pyd」已完成 5 次测试音频录制，已加载 5 个非目标素材，可启动模型评估
2026-01-12 17:41:00 | WARNING  | test_window     | 用户「pyd」第 5 次测试音频录制被取消
2026-01-12 17:41:00 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：录制完成：已保存文件
2026-01-12 17:41:02 | INFO     | test_window     | 用户「pyd」合并测试文件：目标5个（匹配） + 非目标5个（不匹配） = 总计10个
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】SHERPA模型：开始加载预训练模型
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】SHERPA模型：预训练模型加载成功，使用设备：cpu
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】ECAPA模型：开始加载预训练模型
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】ECAPA模型：预训练模型加载成功，使用设备：cuda
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】训练线程初始化完成，算法：SHERPA，模型保存路径：./voice_dataset\pyd\SHERPA_model.pkl
2026-01-12 17:41:02 | INFO     | model_tester    | 【pyd】测试线程初始化完成
  算法：SHERPA
  测试文件数量：10
  模型路径：./voice_dataset\pyd\SHERPA_model.pkl
  测试文件列表：['test_1_1768210832.wav', 'test_2_1768210838.wav', 'test_3_1768210844.wav', 'test_4_1768210849.wav', 'test_5_1768210856.wav', 'test_4_1767161130.wav', 'test_3_1767161027.wav', 'test_1_1767161267.wav', 'test_5_1767161047.wav', 'chw_8.wav']
2026-01-12 17:41:02 | INFO     | test_window     | 用户「pyd」启动 SHERPA 算法测试，测试文件总数：10
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】SHERPA模型：开始加载预训练模型
2026-01-12 17:41:02 | INFO     | model_tester    | 【pyd】SHERPA模型测试启动，待测试文件数：10
2026-01-12 17:41:02 | INFO     | model_tester    | 【pyd】SHERPA模型：开始加载模板（路径：./voice_dataset\pyd\SHERPA_model.pkl）
2026-01-12 17:41:02 | INFO     | model_tester    | 【pyd】SHERPA模型：模板加载成功
  模板维度：torch.Size([256])
  匹配阈值：0.7600
2026-01-12 17:41:02 | DEBUG    | model_tester    | 【pyd】SHERPA模型：测试第 1/10 个文件：test_1_1768210832.wav
  所属用户：pyd
  真值标签：匹配
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 音频信息: 长度=3.968s, RMS能量=0.078782
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 长音频(3.97s)，使用大窗口1024(64ms)
2026-01-12 17:41:02 | DEBUG    | model_trainer   | VAD检测结果: 找到0个语音段，跳过0个
2026-01-12 17:41:02 | WARNING  | model_trainer   | Sherpa VAD 未检测到语音段，回退整段音频: ./voice_dataset\pyd\test_1_1768210832.wav
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 回退机制: 使用整段音频提取嵌入
2026-01-12 17:41:02 | INFO     | model_tester    | 【pyd】Sherpa 阈值 EMA 更新：0.7600 → 0.7631
2026-01-12 17:41:02 | DEBUG    | model_tester    | 【pyd】SHERPA模型：文件 test_1_1768210832.wav 测试完成
  相似度：0.9132
  阈值：0.7631
  预测标签：匹配
  是否正确：True
2026-01-12 17:41:02 | DEBUG    | model_tester    | 【pyd】SHERPA模型：测试第 2/10 个文件：test_2_1768210838.wav
  所属用户：pyd
  真值标签：匹配
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 音频信息: 长度=4.992s, RMS能量=0.074534
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 长音频(4.99s)，使用大窗口1024(64ms)
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】SHERPA模型：预训练模型加载成功，使用设备：cpu
2026-01-12 17:41:02 | INFO     | model_trainer   | 【pyd】ECAPA模型：开始加载预训练模型
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 提取到语音段 1: 3.456s, RMS=0.089508
2026-01-12 17:41:02 | DEBUG    | model_trainer   | VAD检测结果: 找到1个语音段，跳过0个
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 检测到1个语音段，直接使用
2026-01-12 17:41:02 | INFO     | model_tester    | 【pyd】Sherpa 阈值 EMA 更新：0.7631 → 0.7658
2026-01-12 17:41:02 | DEBUG    | model_tester    | 【pyd】SHERPA模型：文件 test_2_1768210838.wav 测试完成
  相似度：0.8988
  阈值：0.7658
  预测标签：匹配
  是否正确：True
2026-01-12 17:41:02 | DEBUG    | model_tester    | 【pyd】SHERPA模型：测试第 3/10 个文件：test_3_1768210844.wav
  所属用户：pyd
  真值标签：匹配
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 音频信息: 长度=3.968s, RMS能量=0.102527
2026-01-12 17:41:02 | DEBUG    | model_trainer   | 长音频(3.97s)，使用大窗口1024(64ms)
2026-01-12 17:41:02 | DEBUG    | model_trainer   | VAD检测结果: 找到0个语音段，跳过0个
2026-01-12 17:41:02 | WARNING  | model_trainer   | Sherpa VAD 未检测到语音段，回退整段音频: ./voice_dataset\pyd\test_3_1768210844.wav
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 回退机制: 使用整段音频提取嵌入
2026-01-12 17:41:03 | INFO     | model_tester    | 【pyd】Sherpa 阈值 EMA 更新：0.7658 → 0.7680
2026-01-12 17:41:03 | DEBUG    | model_tester    | 【pyd】SHERPA模型：文件 test_3_1768210844.wav 测试完成
  相似度：0.8765
  阈值：0.7680
  预测标签：匹配
  是否正确：True
2026-01-12 17:41:03 | DEBUG    | model_tester    | 【pyd】SHERPA模型：测试第 4/10 个文件：test_4_1768210849.wav
  所属用户：pyd
  真值标签：匹配
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 音频信息: 长度=4.992s, RMS能量=0.123528
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 长音频(4.99s)，使用大窗口1024(64ms)
2026-01-12 17:41:03 | INFO     | model_trainer   | 【pyd】ECAPA模型：预训练模型加载成功，使用设备：cuda
2026-01-12 17:41:03 | INFO     | model_trainer   | 【pyd】训练线程初始化完成，算法：ECAPA，模型保存路径：./voice_dataset\pyd\ECAPA_model.pkl
2026-01-12 17:41:03 | INFO     | model_tester    | 【pyd】测试线程初始化完成
  算法：ECAPA
  测试文件数量：10
  模型路径：./voice_dataset\pyd\ECAPA_model.pkl
  测试文件列表：['test_1_1768210832.wav', 'test_2_1768210838.wav', 'test_3_1768210844.wav', 'test_4_1768210849.wav', 'test_5_1768210856.wav', 'test_4_1767161130.wav', 'test_3_1767161027.wav', 'test_1_1767161267.wav', 'test_5_1767161047.wav', 'chw_8.wav']
2026-01-12 17:41:03 | INFO     | test_window     | 用户「pyd」启动 ECAPA 算法测试，测试文件总数：10
2026-01-12 17:41:03 | INFO     | model_tester    | 【pyd】ECAPA模型测试启动，待测试文件数：10
2026-01-12 17:41:03 | INFO     | model_tester    | 【pyd】ECAPA模型：开始加载预训练模型和声纹模板
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：开始使用SHERPA算法进行测试...
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 提取到语音段 1: 3.456s, RMS=0.148420
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：加载 SHERPA预训练模型和声纹模板...
2026-01-12 17:41:03 | DEBUG    | model_trainer   | VAD检测结果: 找到1个语音段，跳过0个
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 检测到1个语音段，直接使用
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：逐个测试音频文件，提取 Sherpa 声纹嵌入...
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」SHERPA 算法测试进度：10%
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」SHERPA 算法测试进度：20%
2026-01-12 17:41:03 | INFO     | model_tester    | 【pyd】Sherpa 阈值 EMA 更新：0.7680 → 0.7709
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」SHERPA 算法测试进度：30%
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：开始使用ECAPA算法进行测试...
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」第 5 次测试录制状态：加载ECAPA预训练模型和声纹模板...
2026-01-12 17:41:03 | DEBUG    | model_tester    | 【pyd】SHERPA模型：文件 test_4_1768210849.wav 测试完成
  相似度：0.9138
  阈值：0.7709
  预测标签：匹配
  是否正确：True
2026-01-12 17:41:03 | DEBUG    | model_tester    | 【pyd】SHERPA模型：测试第 5/10 个文件：test_5_1768210856.wav
  所属用户：pyd
  真值标签：匹配
2026-01-12 17:41:03 | DEBUG    | test_window     | 用户「pyd」SHERPA 算法测试进度：40%
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 音频信息: 长度=3.968s, RMS能量=0.112038
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 长音频(3.97s)，使用大窗口1024(64ms)
2026-01-12 17:41:03 | DEBUG    | model_trainer   | VAD检测结果: 找到0个语音段，跳过0个
2026-01-12 17:41:03 | WARNING  | model_trainer   | Sherpa VAD 未检测到语音段，回退整段音频: ./voice_dataset\pyd\test_5_1768210856.wav
2026-01-12 17:41:03 | DEBUG    | model_trainer   | 回退机制: 使用整段音频提取嵌入
2026-01-12 17:41:03 | INFO     | model_tester    | 【pyd】Sherpa 阈值 EMA 更新：0.7709 → 0.7734
2026-01-12 17:41:03 | DEBUG    | model_tester    | 【pyd】SHERPA模型：文件 test_5_1768210856.wav 测试完成
  相似度：0.8967
  阈值：0.7734
  预测标签：匹配
  是否正确：True
2026-01-12 17:41:03 | DEBUG    | model_tester    | 【pyd】SHERPA模型：测试第 6/10 个文件：test_4_1767161130.wav
  所属用户：crz
